steer_sw,dist,speed_kmh,success
65,41,50,0
70,41,50,0
75,41,50,0
80,41,50,0
85,41,50,0
90,41,50,0
5,41,60,0
10,41,60,0
15,41,60,0
20,41,60,0
25,41,60,0
30,41,60,0
35,41,60,0
40,41,60,0
45,41,60,0
50,41,60,0
55,41,60,0
60,41,60,0
65,41,60,0
70,41,60,0
75,41,60,0
80,41,60,0
85,41,60,0
90,41,60,0
5,41,70,0
10,41,70,0
15,41,70,0
20,41,70,0
25,41,70,0
30,41,70,0
35,41,70,0
40,41,70,0
45,41,70,0
50,41,70,0
55,41,70,0
60,41,70,0
65,41,70,0
70,41,70,0
75,41,70,0
80,41,70,0
85,41,70,0
90,41,70,0
5,41,80,0
10,41,80,0
15,41,80,0
20,41,80,0
25,41,80,0
30,41,80,0
35,41,80,0
40,41,80,0
45,41,80,0
50,41,80,0
55,41,80,0
60,41,80,0
65,41,80,0
70,41,80,0
75,41,80,0
80,41,80,0
85,41,80,0
90,41,80,0
5,41,90,0
10,41,90,0
15,41,90,0
20,41,90,0
25,41,90,0
30,41,90,0
35,41,90,0
40,41,90,0
45,41,90,0
50,41,90,0
55,41,90,0
60,41,90,0
65,41,90,0
70,41,90,0
75,41,90,0
80,41,90,0
85,41,90,0
90,41,90,0
5,41,100,0
10,41,100,0
15,41,100,0
20,41,100,0
25,41,100,0
30,41,100,0
35,41,100,0
40,41,100,0
45,41,100,0
50,41,100,0
55,41,100,0
60,41,100,0
65,41,100,0
70,41,100,0
75,41,100,0
80,41,100,0
85,41,100,0
90,41,100,0
5,41,110,0
10,41,110,0
15,41,110,0
20,41,110,0
25,41,110,0
30,41,110,0
35,41,110,0
40,41,110,0
45,41,110,0
50,41,110,0
55,41,110,0
60,41,110,0
65,41,110,0
70,41,110,0
75,41,110,0
80,41,110,0
85,41,110,0
90,41,110,0
5,41,120,0
10,41,120,0
15,41,120,0
20,41,120,0
25,41,120,0
30,41,120,0
35,41,120,0
40,41,120,0
45,41,120,0
50,41,120,0
55,41,120,0
60,41,120,0
65,41,120,0
70,41,120,0
75,41,120,0
80,41,120,0
85,41,120,0
90,41,120,0
5,42,10,0
10,42,10,0
15,42,10,0
20,42,10,0
25,42,10,0
30,42,10,0
35,42,10,0
40,42,10,0
45,42,10,0
50,42,10,0
55,42,10,0
60,42,10,0
65,42,10,0
70,42,10,0
75,42,10,0
80,42,10,0
85,42,10,0
90,42,10,0
5,42,20,0
10,42,20,0
15,42,20,0
20,42,20,0
25,42,20,0
30,42,20,0
35,42,20,0
40,42,20,0
45,42,20,0
50,42,20,0
55,42,20,0
60,42,20,0
65,42,20,0
70,42,20,0
75,42,20,0
80,42,20,0
85,42,20,0
90,42,20,0
5,42,30,0
10,42,30,0
15,42,30,0
20,42,30,0
25,42,30,0
30,42,30,0
35,42,30,0
40,42,30,0
45,42,30,0
50,42,30,0
55,42,30,0
60,42,30,0
65,42,30,0
70,42,30,0
75,42,30,0
80,42,30,0
85,42,30,0
90,42,30,0
5,42,40,0
10,42,40,0
15,42,40,0
20,42,40,0
25,42,40,0
30,42,40,0
35,42,40,0
40,42,40,0
45,42,40,0
50,42,40,0
55,42,40,0
60,42,40,0
65,42,40,0
70,42,40,0
75,42,40,0
80,42,40,0
85,42,40,0
90,42,40,0
5,42,50,0
10,42,50,0
15,42,50,0
20,42,50,0
25,42,50,0
30,42,50,0
35,42,50,0
40,42,50,0
45,42,50,0
50,42,50,0
55,42,50,0
60,42,50,0
65,42,50,0
70,42,50,0
75,42,50,0
80,42,50,0
85,42,50,0
90,42,50,0
5,42,60,0
10,42,60,0
15,42,60,0
20,42,60,0
25,42,60,0
30,42,60,0
35,42,60,0
40,42,60,0
45,42,60,0
50,42,60,0
55,42,60,0
60,42,60,0
65,42,60,0
70,42,60,0
75,42,60,0
80,42,60,0
85,42,60,0
90,42,60,0
5,42,70,0
10,42,70,0
15,42,70,0
20,42,70,0
25,42,70,0
30,42,70,0
35,42,70,0
40,42,70,0
45,42,70,0
50,42,70,0
55,42,70,0
60,42,70,0
65,42,70,0
70,42,70,0
75,42,70,0
80,42,70,0
85,42,70,0
90,42,70,0
5,42,80,0
10,42,80,0
15,42,80,0
20,42,80,0
25,42,80,0
30,42,80,0
35,42,80,0
40,42,80,0
45,42,80,0
50,42,80,0
55,42,80,0
60,42,80,0
65,42,80,0
70,42,80,0
75,42,80,0
80,42,80,0
85,42,80,0
90,42,80,0
35,45,60,0
40,45,60,0
45,45,60,0
50,45,60,0
55,45,60,0
60,45,60,0
65,45,60,0
70,45,60,0
75,45,60,0
80,45,60,0
85,45,60,0
90,45,60,0
5,45,70,0
10,45,70,0
15,45,70,0
20,45,70,0
25,45,70,0
30,45,70,0
35,45,70,0
40,45,70,0
45,45,70,0
50,45,70,0
55,45,70,0
60,45,70,0
65,45,70,0
70,45,70,0
75,45,70,0
80,45,70,0
85,45,70,0
90,45,70,0
5,45,80,0
10,45,80,0
15,45,80,0
20,45,80,0
25,45,80,0
30,45,80,0
35,45,80,0
40,45,80,0
45,45,80,0
50,45,80,0
55,45,80,0
60,45,80,0
65,45,80,0
70,45,80,0
75,45,80,0
80,45,80,0
85,45,80,0
90,45,80,0
5,45,90,0
10,45,90,0
15,45,90,0
20,45,90,0
25,45,90,0
30,45,90,0
35,45,90,0
40,45,90,0
45,45,90,0
50,45,90,0
55,45,90,0
60,45,90,0
65,45,90,0
70,45,90,0
75,45,90,0
80,45,90,0
85,45,90,0
90,45,90,0
5,45,100,0
10,45,100,0
15,45,100,0
20,45,100,0
25,45,100,0
30,45,100,0
35,45,100,0
40,45,100,0
45,45,100,0
50,45,100,0
55,45,100,0
60,45,100,0
65,45,100,0
70,45,100,0
75,45,100,0
80,45,100,0
85,45,100,0
90,45,100,0
5,45,110,0
10,45,110,0
15,45,110,0
20,45,110,0
25,45,110,0
30,45,110,0
35,45,110,0
40,45,110,0
45,45,110,0
50,45,110,0
55,45,110,0
60,45,110,0
65,45,110,0
70,45,110,0
75,45,110,0
80,45,110,0
85,45,110,0
90,45,110,0
5,45,120,0
10,45,120,0
15,45,120,0
20,45,120,0
25,45,120,0
30,45,120,0
35,45,120,0
40,45,120,0
45,45,120,0
50,45,120,0
55,45,120,0
60,45,120,0
65,45,120,0
70,45,120,0
75,45,120,0
80,45,120,0
85,45,120,0
90,45,120,0
5,46,10,0
10,46,10,0
15,46,10,0
20,46,10,0
25,46,10,0
30,46,10,0
35,46,10,0
40,46,10,0
45,46,10,0
50,46,10,0
55,46,10,0
60,46,10,0
65,46,10,0
70,46,10,0
75,46,10,0
80,46,10,0
85,46,10,0
90,46,10,0
5,46,20,0
10,46,20,0
15,46,20,0
20,46,20,0
25,46,20,0
30,46,20,0
35,46,20,0
40,46,20,0
45,46,20,0
50,46,20,0
55,46,20,0
60,46,20,0
65,46,20,0
70,46,20,0
75,46,20,0
80,46,20,0
85,46,20,0
90,46,20,0
5,46,30,0
10,46,30,0
15,46,30,0
20,46,30,0
25,46,30,0
30,46,30,0
35,46,30,0
40,46,30,0
45,46,30,0
50,46,30,0
55,46,30,0
60,46,30,0
65,46,30,0
70,46,30,0
75,46,30,0
80,46,30,0
85,46,30,0
90,46,30,0
5,46,40,0
10,46,40,0
15,46,40,0
20,46,40,0
25,46,40,0
30,46,40,0
35,46,40,0
40,46,40,0
45,46,40,0
50,46,40,0
55,46,40,0
60,46,40,0
65,46,40,0
70,46,40,0
75,46,40,0
80,46,40,0
85,46,40,0
90,46,40,0
5,46,50,0
10,46,50,0
15,46,50,0
20,46,50,0
25,46,50,0
30,46,50,0
35,46,50,0
40,46,50,0
45,46,50,0
50,46,50,0
55,46,50,0
60,46,50,0
65,46,50,0
70,46,50,0
75,46,50,0
80,46,50,0
85,46,50,0
90,46,50,0
5,46,60,0
10,46,60,0
15,46,60,0
20,46,60,0
25,46,60,0
30,46,60,0
35,46,60,0
40,46,60,0
45,46,60,0
50,46,60,0
55,46,60,0
60,46,60,0
65,46,60,0
70,46,60,0
75,46,60,0
80,46,60,0
85,46,60,0
90,46,60,0
5,46,70,0
10,46,70,0
15,46,70,0
20,46,70,0
25,46,70,0
30,46,70,0
35,46,70,0
40,46,70,0
45,46,70,0
50,46,70,0
55,46,70,0
60,46,70,0
65,46,70,0
70,46,70,0
75,46,70,0
80,46,70,0
85,46,70,0
90,46,70,0
5,46,80,0
10,46,80,0
15,46,80,0
20,46,80,0
25,46,80,0
30,46,80,0
35,46,80,0
40,46,80,0
45,46,80,0
50,46,80,0
55,46,80,0
60,46,80,0
65,46,80,0
70,46,80,0
75,46,80,0
80,46,80,0
85,46,80,0
90,46,80,0
5,46,90,0
10,46,90,0
15,46,90,0
20,46,90,0
25,46,90,0
30,46,90,0
35,46,90,0
40,46,90,0
45,46,90,0
50,46,90,0
55,46,90,0
60,46,90,0
65,46,90,0
70,46,90,0
75,46,90,0
80,46,90,0
85,46,90,0
90,46,90,0
5,46,100,0
10,46,100,0
15,46,100,0
20,46,100,0
25,46,100,0
30,46,100,0
35,46,100,0
40,46,100,0
45,46,100,0
50,46,100,0
55,46,100,0
60,46,100,0
65,46,100,0
70,46,100,0
75,46,100,0
80,46,100,0
85,46,100,0
90,46,100,0
5,42,90,0
10,42,90,0
15,42,90,0
20,42,90,0
25,42,90,0
30,42,90,0
35,42,90,0
40,42,90,0
45,42,90,0
50,42,90,0
55,42,90,0
60,42,90,0
65,42,90,0
70,42,90,0
75,42,90,0
80,42,90,0
85,42,90,0
90,42,90,0
5,42,100,0
10,42,100,0
15,42,100,0
20,42,100,0
25,42,100,0
30,42,100,0
35,42,100,0
40,42,100,0
45,42,100,0
50,42,100,0
55,42,100,0
60,42,100,0
65,42,100,0
70,42,100,0
75,42,100,0
80,42,100,0
85,42,100,0
90,42,100,0
5,42,110,0
10,42,110,0
15,42,110,0
20,42,110,0
25,42,110,0
30,42,110,0
35,42,110,0
40,42,110,0
45,42,110,0
50,42,110,0
55,42,110,0
60,42,110,0
65,42,110,0
70,42,110,0
75,42,110,0
80,42,110,0
85,42,110,0
90,42,110,0
5,42,120,0
10,42,120,0
15,42,120,0
20,42,120,0
25,42,120,0
30,42,120,0
35,42,120,0
40,42,120,0
45,42,120,0
50,42,120,0
55,42,120,0
60,42,120,0
65,42,120,0
70,42,120,0
75,42,120,0
80,42,120,0
85,42,120,0
90,42,120,0
5,43,10,0
10,43,10,0
15,43,10,0
20,43,10,0
25,43,10,0
30,43,10,0
35,43,10,0
40,43,10,0
45,43,10,0
50,43,10,0
55,43,10,0
60,43,10,0
65,43,10,0
70,43,10,0
75,43,10,0
80,43,10,0
85,43,10,0
90,43,10,0
5,43,20,0
10,43,20,0
15,43,20,0
20,43,20,0
25,43,20,0
30,43,20,0
35,43,20,0
40,43,20,0
45,43,20,0
50,43,20,0
55,43,20,0
60,43,20,0
65,43,20,0
70,43,20,0
75,43,20,0
80,43,20,0
85,43,20,0
90,43,20,0
5,43,30,0
10,43,30,0
15,43,30,0
20,43,30,0
25,43,30,0
30,43,30,0
35,43,30,0
40,43,30,0
45,43,30,0
50,43,30,0
55,43,30,0
60,43,30,0
65,43,30,0
70,43,30,0
75,43,30,0
80,43,30,0
85,43,30,0
90,43,30,0
5,43,40,0
10,43,40,0
15,43,40,0
20,43,40,0
25,43,40,0
30,43,40,0
35,43,40,0
40,43,40,0
45,43,40,0
50,43,40,0
55,43,40,0
60,43,40,0
65,43,40,0
70,43,40,0
75,43,40,0
80,43,40,0
85,43,40,0
90,43,40,0
5,43,50,0
10,43,50,0
15,43,50,0
20,43,50,0
25,43,50,0
30,43,50,0
35,43,50,0
40,43,50,0
45,43,50,0
50,43,50,0
55,43,50,0
60,43,50,0
65,43,50,0
70,43,50,0
75,43,50,0
80,43,50,0
85,43,50,0
90,43,50,0
5,43,60,0
10,43,60,0
15,43,60,0
20,43,60,0
25,43,60,0
30,43,60,0
35,43,60,0
40,43,60,0
45,43,60,0
50,43,60,0
55,43,60,0
60,43,60,0
65,43,60,0
70,43,60,0
75,43,60,0
80,43,60,0
85,43,60,0
90,43,60,0
5,43,70,0
10,43,70,0
15,43,70,0
20,43,70,0
25,43,70,0
30,43,70,0
35,43,70,0
40,43,70,0
45,43,70,0
50,43,70,0
55,43,70,0
60,43,70,0
65,43,70,0
70,43,70,0
75,43,70,0
80,43,70,0
85,43,70,0
90,43,70,0
5,43,80,0
10,43,80,0
15,43,80,0
20,43,80,0
25,43,80,0
30,43,80,0
35,43,80,0
40,43,80,0
45,43,80,0
50,43,80,0
55,43,80,0
60,43,80,0
65,43,80,0
70,43,80,0
75,43,80,0
80,43,80,0
85,43,80,0
90,43,80,0
5,43,90,0
10,43,90,0
15,43,90,0
20,43,90,0
25,43,90,0
30,43,90,0
35,43,90,0
40,43,90,0
45,43,90,0
50,43,90,0
55,43,90,0
60,43,90,0
65,43,90,0
70,43,90,0
75,43,90,0
80,43,90,0
85,43,90,0
90,43,90,0
5,43,100,0
10,43,100,0
15,43,100,0
20,43,100,0
25,43,100,0
30,43,100,0
35,43,100,0
40,43,100,0
45,43,100,0
50,43,100,0
55,43,100,0
60,43,100,0
65,43,100,0
70,43,100,0
75,43,100,0
80,43,100,0
85,43,100,0
90,43,100,0
5,43,110,0
10,43,110,0
15,43,110,0
20,43,110,0
25,43,110,0
30,43,110,0
35,43,110,0
40,43,110,0
45,43,110,0
50,43,110,0
55,43,110,0
60,43,110,0
65,43,110,0
70,43,110,0
75,43,110,0
80,43,110,0
85,43,110,0
90,43,110,0
5,43,120,0
10,43,120,0
15,43,120,0
20,43,120,0
25,43,120,0
30,43,120,0
35,43,120,0
40,43,120,0
45,43,120,0
50,43,120,0
55,43,120,0
60,43,120,0
65,43,120,0
70,43,120,0
75,43,120,0
80,43,120,0
85,43,120,0
90,43,120,0
5,44,10,0
10,44,10,0
15,44,10,0
20,44,10,0
25,44,10,0
30,44,10,0
35,44,10,0
40,44,10,0
45,44,10,0
50,44,10,0
55,44,10,0
60,44,10,0
65,44,10,0
70,44,10,0
75,44,10,0
80,44,10,0
85,44,10,0
90,44,10,0
5,44,20,0
10,44,20,0
15,44,20,0
20,44,20,0
25,44,20,0
30,44,20,0
35,44,20,0
40,44,20,0
45,44,20,0
50,44,20,0
55,44,20,0
60,44,20,0
65,44,20,0
70,44,20,0
75,44,20,0
80,44,20,0
85,44,20,0
90,44,20,0
5,44,30,0
10,44,30,0
15,44,30,0
20,44,30,0
25,44,30,0
30,44,30,0
35,44,30,0
40,44,30,0
45,44,30,0
50,44,30,0
55,44,30,0
60,44,30,0
65,44,30,0
70,44,30,0
75,44,30,0
80,44,30,0
85,44,30,0
90,44,30,0
5,44,40,0
10,44,40,0
15,44,40,0
20,44,40,0
25,44,40,0
30,44,40,0
35,44,40,0
40,44,40,0
45,44,40,0
50,44,40,0
55,44,40,0
60,44,40,0
65,44,40,0
70,44,40,0
75,44,40,0
80,44,40,0
85,44,40,0
90,44,40,0
5,44,50,0
10,44,50,0
15,44,50,0
20,44,50,0
25,44,50,0
30,44,50,0
35,44,50,0
40,44,50,0
45,44,50,0
50,44,50,0
55,44,50,0
60,44,50,0
65,44,50,0
70,44,50,0
75,44,50,0
80,44,50,0
85,44,50,0
90,44,50,0
5,44,60,0
10,44,60,0
15,44,60,0
20,44,60,0
25,44,60,0
30,44,60,0
35,44,60,0
40,44,60,0
45,44,60,0
50,44,60,0
55,44,60,0
60,44,60,0
65,44,60,0
70,44,60,0
75,44,60,0
80,44,60,0
85,44,60,0
90,44,60,0
5,44,70,0
10,44,70,0
15,44,70,0
20,44,70,0
25,44,70,0
30,44,70,0
35,44,70,0
40,44,70,0
45,44,70,0
50,44,70,0
55,44,70,0
60,44,70,0
65,44,70,0
70,44,70,0
75,44,70,0
80,44,70,0
85,44,70,0
90,44,70,0
5,44,80,0
10,44,80,0
15,44,80,0
20,44,80,0
25,44,80,0
30,44,80,0
35,44,80,0
40,44,80,0
45,44,80,0
50,44,80,0
55,44,80,0
60,44,80,0
65,44,80,0
70,44,80,0
75,44,80,0
80,44,80,0
85,44,80,0
90,44,80,0
5,44,90,0
10,44,90,0
15,44,90,0
20,44,90,0
25,44,90,0
30,44,90,0
35,44,90,0
40,44,90,0
45,44,90,0
50,44,90,0
55,44,90,0
60,44,90,0
65,44,90,0
70,44,90,0
75,44,90,0
80,44,90,0
85,44,90,0
90,44,90,0
5,44,100,0
10,44,100,0
15,44,100,0
20,44,100,0
25,44,100,0
30,44,100,0
35,44,100,0
40,44,100,0
45,44,100,0
50,44,100,0
55,44,100,0
60,44,100,0
65,44,100,0
70,44,100,0
75,44,100,0
80,44,100,0
85,44,100,0
90,44,100,0
5,44,110,0
10,44,110,0
15,44,110,0
20,44,110,0
25,44,110,0
30,44,110,0
35,44,110,0
40,44,110,0
45,44,110,0
50,44,110,0
55,44,110,0
60,44,110,0
65,44,110,0
70,44,110,0
75,44,110,0
80,44,110,0
85,44,110,0
90,44,110,0
5,44,120,0
10,44,120,0
15,44,120,0
20,44,120,0
25,44,120,0
30,44,120,0
35,44,120,0
40,44,120,0
45,44,120,0
50,44,120,0
55,44,120,0
60,44,120,0
65,44,120,0
70,44,120,0
75,44,120,0
80,44,120,0
85,44,120,0
90,44,120,0
5,45,10,0
10,45,10,0
15,45,10,0
20,45,10,0
25,45,10,0
30,45,10,0
35,45,10,0
40,45,10,0
45,45,10,0
50,45,10,0
55,45,10,0
60,45,10,0
65,45,10,0
70,45,10,0
75,45,10,0
80,45,10,0
85,45,10,0
90,45,10,0
5,45,20,0
10,45,20,0
15,45,20,0
20,45,20,0
25,45,20,0
30,45,20,0
35,45,20,0
40,45,20,0
45,45,20,0
50,45,20,0
55,45,20,0
60,45,20,0
65,45,20,0
70,45,20,0
75,45,20,0
80,45,20,0
85,45,20,0
90,45,20,0
5,45,30,0
10,45,30,0
15,45,30,0
20,45,30,0
25,45,30,0
30,45,30,0
35,45,30,0
40,45,30,0
45,45,30,0
50,45,30,0
55,45,30,0
60,45,30,0
65,45,30,0
70,45,30,0
75,45,30,0
80,45,30,0
85,45,30,0
90,45,30,0
5,45,40,0
10,45,40,0
15,45,40,0
20,45,40,0
25,45,40,0
30,45,40,0
35,45,40,0
40,45,40,0
45,45,40,0
50,45,40,0
55,45,40,0
60,45,40,0
65,45,40,0
70,45,40,0
75,45,40,0
80,45,40,0
85,45,40,0
90,45,40,0
5,45,50,0
10,45,50,0
15,45,50,0
20,45,50,0
25,45,50,0
30,45,50,0
35,45,50,0
40,45,50,0
45,45,50,0
50,45,50,0
55,45,50,0
60,45,50,0
65,45,50,0
70,45,50,0
75,45,50,0
80,45,50,0
85,45,50,0
90,45,50,0
5,45,60,0
10,45,60,0
15,45,60,0
20,45,60,0
25,45,60,0
30,45,60,0
35,49,80,0
40,49,80,0
45,49,80,0
50,49,80,0
55,49,80,0
60,49,80,0
65,49,80,0
70,49,80,0
75,49,80,0
80,49,80,0
85,49,80,0
90,49,80,0
5,49,90,0
10,49,90,0
15,49,90,0
20,49,90,0
25,49,90,0
30,49,90,0
35,49,90,0
40,49,90,0
45,49,90,0
50,49,90,0
55,49,90,0
60,49,90,0
65,49,90,0
70,49,90,0
75,49,90,0
80,49,90,0
85,49,90,0
90,49,90,0
5,49,100,0
10,49,100,0
15,49,100,0
20,49,100,0
25,49,100,0
30,49,100,0
35,49,100,0
40,49,100,0
45,49,100,0
50,49,100,0
55,49,100,0
60,49,100,0
65,49,100,0
70,49,100,0
75,49,100,0
80,49,100,0
85,49,100,0
90,49,100,0
5,49,110,0
10,49,110,0
15,49,110,0
20,49,110,0
25,49,110,0
30,49,110,0
35,49,110,0
40,49,110,0
45,49,110,0
50,49,110,0
55,49,110,0
60,49,110,0
65,49,110,0
70,49,110,0
75,49,110,0
80,49,110,0
85,49,110,0
90,49,110,0
5,49,120,0
10,49,120,0
15,49,120,0
20,49,120,0
25,49,120,0
30,49,120,0
35,49,120,0
40,49,120,0
45,49,120,0
50,49,120,0
55,49,120,0
60,49,120,0
65,49,120,0
70,49,120,0
75,49,120,0
80,49,120,0
85,49,120,0
90,49,120,0
5,50,10,0
10,50,10,0
15,50,10,0
20,50,10,0
25,50,10,0
30,50,10,0
35,50,10,0
40,50,10,0
45,50,10,0
50,50,10,0
55,50,10,0
60,50,10,0
65,50,10,0
70,50,10,0
75,50,10,0
80,50,10,0
85,50,10,0
90,50,10,0
5,50,20,0
10,50,20,0
15,50,20,0
20,50,20,0
25,50,20,0
30,50,20,0
35,50,20,0
40,50,20,0
45,50,20,0
50,50,20,0
55,50,20,0
60,50,20,0
65,50,20,0
70,50,20,0
75,50,20,0
80,50,20,0
85,50,20,0
90,50,20,0
5,50,30,0
10,50,30,0
15,50,30,0
20,50,30,0
25,50,30,0
30,50,30,0
35,50,30,0
40,50,30,0
45,50,30,0
50,50,30,0
55,50,30,0
60,50,30,0
65,50,30,0
70,50,30,0
75,50,30,0
80,50,30,0
85,50,30,0
90,50,30,0
5,50,40,0
10,50,40,0
15,50,40,0
20,50,40,0
25,50,40,0
30,50,40,0
35,50,40,0
40,50,40,0
45,50,40,0
50,50,40,0
55,50,40,0
60,50,40,0
65,50,40,0
70,50,40,0
75,50,40,0
80,50,40,0
85,50,40,0
90,50,40,0
5,50,50,0
10,50,50,0
15,50,50,0
20,50,50,0
25,50,50,0
30,50,50,0
35,50,50,0
40,50,50,0
45,50,50,0
50,50,50,0
55,50,50,0
60,50,50,0
65,50,50,0
70,50,50,0
75,50,50,0
80,50,50,0
85,50,50,0
90,50,50,0
5,50,60,0
10,50,60,0
15,50,60,0
20,50,60,0
25,50,60,0
30,50,60,0
35,50,60,0
40,50,60,0
45,50,60,0
50,50,60,0
55,50,60,0
60,50,60,0
65,50,60,0
70,50,60,0
75,50,60,0
80,50,60,0
85,50,60,0
90,50,60,0
5,50,70,0
10,50,70,0
15,50,70,0
20,50,70,0
25,50,70,0
30,50,70,0
35,50,70,0
40,50,70,0
45,50,70,0
50,50,70,0
55,50,70,0
60,50,70,0
65,50,70,0
70,50,70,0
75,50,70,0
80,50,70,0
85,50,70,0
90,50,70,0
5,50,80,0
10,50,80,0
15,50,80,0
20,50,80,0
25,50,80,0
30,50,80,0
35,50,80,0
40,50,80,0
45,50,80,0
50,50,80,0
55,50,80,0
60,50,80,0
65,50,80,0
70,50,80,0
75,50,80,0
80,50,80,0
85,50,80,0
90,50,80,0
5,50,90,0
10,50,90,0
15,50,90,0
20,50,90,0
25,50,90,0
30,50,90,0
35,50,90,0
40,50,90,0
45,50,90,0
50,50,90,0
55,50,90,0
60,50,90,0
65,50,90,0
70,50,90,0
75,50,90,0
80,50,90,0
85,50,90,0
90,50,90,0
5,50,100,0
10,50,100,0
15,50,100,0
20,50,100,0
25,50,100,0
30,50,100,0
35,50,100,0
40,50,100,0
45,50,100,0
50,50,100,0
55,50,100,0
60,50,100,0
65,50,100,0
70,50,100,0
75,50,100,0
80,50,100,0
85,50,100,0
90,50,100,0
5,50,110,0
10,50,110,0
15,50,110,0
20,50,110,0
25,50,110,0
30,50,110,0
35,50,110,0
40,50,110,0
45,50,110,0
50,50,110,0
55,50,110,0
60,50,110,0
65,50,110,0
70,50,110,0
75,50,110,0
80,50,110,0
85,50,110,0
90,50,110,0
5,50,120,0
10,50,120,0
15,50,120,0
20,50,120,0
25,50,120,0
30,50,120,0
35,50,120,0
40,50,120,0
45,50,120,0
50,50,120,0
55,50,120,0
60,50,120,0
65,50,120,0
70,50,120,0
75,50,120,0
80,50,120,0
85,50,120,0
90,50,120,0
65,52,50,0
70,52,50,0
75,52,50,0
80,52,50,0
85,52,50,0
90,52,50,0
5,52,60,0
10,52,60,0
15,52,60,0
20,52,60,0
25,52,60,0
30,52,60,0
35,52,60,0
40,52,60,0
45,52,60,0
50,52,60,0
55,52,60,0
60,52,60,0
65,52,60,0
70,52,60,0
75,52,60,0
80,52,60,0
85,52,60,0
90,52,60,0
5,52,70,0
10,52,70,0
15,52,70,0
20,52,70,0
25,52,70,0
30,52,70,0
35,52,70,0
40,52,70,0
45,52,70,0
50,52,70,0
55,52,70,0
60,52,70,0
65,52,70,0
70,52,70,0
75,52,70,0
80,52,70,0
85,52,70,0
90,52,70,0
5,52,80,0
10,52,80,0
15,52,80,0
20,52,80,0
25,52,80,0
30,52,80,0
35,52,80,0
40,52,80,0
45,52,80,0
50,52,80,0
55,52,80,0
60,52,80,0
65,52,80,0
70,52,80,0
75,52,80,0
80,52,80,0
85,52,80,0
90,52,80,0
5,52,90,0
10,52,90,0
15,52,90,0
20,52,90,0
25,52,90,0
30,52,90,0
35,52,90,0
40,52,90,0
45,52,90,0
50,52,90,0
55,52,90,0
60,52,90,0
65,52,90,0
70,52,90,0
75,52,90,0
80,52,90,0
85,52,90,0
90,52,90,0
5,52,100,0
10,52,100,0
15,52,100,0
20,52,100,0
25,52,100,0
30,52,100,0
35,52,100,0
40,52,100,0
45,52,100,0
50,52,100,0
55,52,100,0
60,52,100,0
65,52,100,0
70,52,100,0
75,52,100,0
80,52,100,0
85,52,100,0
90,52,100,0
5,52,110,0
10,52,110,0
15,52,110,0
20,52,110,0
25,52,110,0
30,52,110,0
35,52,110,0
40,52,110,0
45,52,110,0
50,52,110,0
55,52,110,0
60,52,110,0
65,52,110,0
70,52,110,0
75,52,110,0
80,52,110,0
85,52,110,0
90,52,110,0
5,52,120,0
10,52,120,0
15,52,120,0
20,52,120,0
25,52,120,0
30,52,120,0
35,52,120,0
40,52,120,0
45,52,120,0
50,52,120,0
55,52,120,0
60,52,120,0
65,52,120,0
70,52,120,0
75,52,120,0
80,52,120,0
85,52,120,0
90,52,120,0
5,53,10,0
10,53,10,0
15,53,10,0
20,53,10,0
25,53,10,0
30,53,10,0
35,53,10,0
40,53,10,0
45,53,10,0
50,53,10,0
55,53,10,0
60,53,10,0
65,53,10,0
70,53,10,0
75,53,10,0
80,53,10,0
85,53,10,0
90,53,10,0
5,53,20,0
10,53,20,0
15,53,20,0
20,53,20,0
25,53,20,0
30,53,20,0
35,53,20,0
40,53,20,0
45,53,20,0
50,53,20,0
55,53,20,0
60,53,20,0
65,53,20,0
70,53,20,0
75,53,20,0
80,53,20,0
85,53,20,0
90,53,20,0
5,53,30,0
10,53,30,0
15,53,30,0
20,53,30,0
25,53,30,0
30,53,30,0
35,53,30,0
40,53,30,0
45,53,30,0
50,53,30,0
55,53,30,0
60,53,30,0
65,53,30,0
70,53,30,0
75,53,30,0
80,53,30,0
85,53,30,0
90,53,30,0
5,53,40,0
10,53,40,0
15,53,40,0
20,53,40,0
25,53,40,0
30,53,40,0
35,53,40,0
40,53,40,0
45,53,40,0
50,53,40,0
55,53,40,0
60,53,40,0
65,53,40,0
70,53,40,0
75,53,40,0
80,53,40,0
85,53,40,0
90,53,40,0
5,53,50,0
10,53,50,0
15,53,50,0
20,53,50,0
25,53,50,0
30,53,50,0
35,53,50,0
40,53,50,0
45,53,50,0
50,53,50,0
55,53,50,0
60,53,50,0
65,53,50,0
70,53,50,0
75,53,50,0
80,53,50,0
85,53,50,0
90,53,50,0
5,53,60,0
10,53,60,0
15,53,60,0
20,53,60,0
25,53,60,0
30,53,60,0
35,53,60,0
40,53,60,0
45,53,60,0
50,53,60,0
55,53,60,0
60,53,60,0
65,53,60,0
70,53,60,0
75,53,60,0
80,53,60,0
85,53,60,0
90,53,60,0
5,53,70,0
10,53,70,0
15,53,70,0
20,53,70,0
25,53,70,0
30,53,70,0
35,53,70,0
40,53,70,0
45,53,70,0
50,53,70,0
55,53,70,0
60,53,70,0
65,53,70,0
70,53,70,0
75,53,70,0
80,53,70,0
85,53,70,0
90,53,70,0
5,53,80,0
10,53,80,0
15,53,80,0
20,53,80,0
25,53,80,0
30,53,80,0
35,53,80,0
40,53,80,0
45,53,80,0
50,53,80,0
55,53,80,0
60,53,80,0
65,53,80,0
